Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,Participant
34,1,812.3000000000001,1,2,13,REL,AFTER-V,4.528661332,8,Chrome,4.773777517,0.358177388,STEEL,1,experimental,33,766.8000000000001,REL-AFTER-V,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",97
34,1,1457.5,0,2,14,NONCE,AFTER-V,2.935126552,6,Chrome,NA,NA,DROWL,0,experimental,29,750.4,NONCE-AFTER-V,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",97
34,1,1020.8,0,2,15,UNREL,AFTER-V,3.571960851,11,Chrome,4.74479794,0.069182129,INDEX,0,experimental,28,1000.5999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",97
34,1,994.5,0,2,16,NONCE,AFTER-VP,4.104575844,10,Chrome,NA,NA,QUIBS,0,experimental,2,1433.6,NONCE-AFTER-VP,Win32,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",97
34,1,851.1999999999999,1,2,18,REL,AFTER-VP,2.442833304,8,Chrome,4.677271228,0.469866532,GUEST,1,experimental,60,1333.5,REL-AFTER-VP,Win32,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",97
34,1,915.3,0,2,20,REL,AFTER-VP,4.78505379,8,Chrome,4.668647528,0.229238232,ESSAY,0,experimental,24,1133.6,REL-AFTER-VP,Win32,"Given the change in the law, every graduate certainly should have contacted the council, suggests The Guardian.",97
34,1,945.4,0,2,21,NONCE,AFTER-VP,4.166816978,8,Chrome,NA,NA,BRURL,1,experimental,20,1117.1,NONCE-AFTER-VP,Win32,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",97
34,1,836.5,1,2,23,REL,AFTER-VP,4.223689768,7,Chrome,4.176312386,0.141363369,GRAPH,1,experimental,48,1267.1,REL-AFTER-VP,Win32,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",97
34,1,828.8,0,2,27,UNREL,AFTER-V,4.510372539,8,Chrome,3.930373842,0.410938427,BERRY,0,experimental,58,700.6,UNREL-AFTER-V,Win32,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",97
34,1,867.6,0,2,31,NONCE,AFTER-VP,4.271877839,7,Chrome,NA,NA,ROKES,0,experimental,44,1184.1999999999998,NONCE-AFTER-VP,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",97
34,1,1615.8,0,2,32,NONCE,AFTER-V,3.316655402,8,Chrome,NA,NA,DIRPS,0,experimental,5,750.1,NONCE-AFTER-V,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",97
34,1,701.7,0,2,33,UNREL,AFTER-VP,3.659160937,8,Chrome,4.273577104,0.146049347,ALARM,0,experimental,49,1633.5,UNREL-AFTER-VP,Win32,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",97
34,1,686.2,0,2,38,REL,AFTER-V,4.042783642,7,Chrome,4.255257406,0.647438362,BRICK,0,experimental,9,783.5,REL-AFTER-V,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",97
34,1,634.7,0,2,39,REL,AFTER-V,3.784228166,8,Chrome,4.550270351,0.656811439,WHEEL,0,experimental,39,733.9,REL-AFTER-V,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",97
34,1,1203.3,0,2,42,UNREL,AFTER-V,3.734240866,10,Chrome,3.567262547,0.101478916,STUNT,0,experimental,4,817.4,UNREL-AFTER-V,Win32,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",97
34,1,729.5,0,2,43,NONCE,AFTER-V,3.563555912,8,Chrome,NA,NA,NERNS,0,experimental,59,716.8,NONCE-AFTER-V,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",97
34,1,1090.5,0,2,47,NONCE,AFTER-VP,3.603458685,5,Chrome,NA,NA,PIVED,0,experimental,8,2133.7000000000003,NONCE-AFTER-VP,Win32,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",97
34,1,948.8,0,2,48,REL,AFTER-VP,5.617442386,7,Chrome,5.350430177,0.291918533,BOARD,0,experimental,42,1083.6,REL-AFTER-VP,Win32,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",97
34,1,849.7,0,2,49,UNREL,AFTER-V,3.506495478,6,Chrome,4.416076472,0.282091996,GLOBE,0,experimental,52,733.8,UNREL-AFTER-V,Win32,"Given the change in the law, every brewer clearly should have warned the supplier, says The Times.",97
34,1,806.3000000000001,0,2,53,NONCE,AFTER-VP,3.331052745,7,Chrome,NA,NA,DWERT,1,experimental,14,1067,NONCE-AFTER-VP,Win32,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",97
34,1,780.2,0,2,56,REL,AFTER-VP,4.33783738,9,Chrome,5.230293913,0.359043466,PAPER,0,experimental,30,1066.8999999999999,REL-AFTER-VP,Win32,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",97
34,1,613.1999999999999,0,2,59,NONCE,AFTER-V,3.223196377,7,Chrome,NA,NA,YULBS,0,experimental,47,767,NONCE-AFTER-V,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",97
34,1,746.8000000000001,0,2,60,REL,AFTER-VP,2.954817735,7,Chrome,4.107372874,0.44493658,STAMP,0,experimental,54,1483.7,REL-AFTER-VP,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",97
34,1,821.4,0,2,62,UNREL,AFTER-VP,4.216284055,12,Chrome,4.938331983,0.110552167,YOUTH,0,experimental,31,1167.1000000000001,UNREL-AFTER-VP,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",97
34,1,565.4,1,2,64,REL,AFTER-V,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,750.4,REL-AFTER-V,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",97
34,1,731.1999999999999,0,2,65,NONCE,AFTER-VP,3.672348826,8,Chrome,NA,NA,YURFS,0,experimental,50,1200.9,NONCE-AFTER-VP,Win32,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",97
34,1,597.0999999999999,1,2,68,NONCE,AFTER-V,3.827345184,7,Chrome,NA,NA,NIRCH,1,experimental,53,717.1999999999999,NONCE-AFTER-V,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",97
34,1,756.9,0,2,70,REL,AFTER-V,4.257983625,9,Chrome,4.604307777,0.65194005,TOWER,0,experimental,51,750.7,REL-AFTER-V,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",97
34,1,749.1,0,2,71,UNREL,AFTER-VP,4.870998895,7,Chrome,4.138893633,0.046719131,OLIVE,0,experimental,13,1249.9,UNREL-AFTER-VP,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",97
34,1,818.4,1,2,74,REL,AFTER-V,4.064504628,7,Chrome,3.354276001,0.363666985,BROOM,1,experimental,27,716.6,REL-AFTER-V,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",97
34,1,817.9,1,2,75,NONCE,AFTER-V,2.794650654,7,Chrome,NA,NA,DOOPS,1,experimental,23,717.3000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",97
34,1,704.8,1,2,76,REL,AFTER-VP,3.147773871,9,Chrome,5.105996143,0.229315858,BLOOD,1,experimental,36,1067.1999999999998,REL-AFTER-VP,Win32,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",97
34,1,621.8000000000001,1,2,79,REL,AFTER-V,3.541556206,8,Chrome,5.026411782,0.501397476,PLANT,1,experimental,45,767.2,REL-AFTER-V,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",97
34,1,798.1,0,2,86,UNREL,AFTER-VP,3.001120593,6,Chrome,3.930647709,0.092758339,TUTOR,0,experimental,43,1067,UNREL-AFTER-VP,Win32,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",97
34,1,614.5,0,2,87,UNREL,AFTER-VP,3.570916411,9,Chrome,3.990911755,0.039438298,BRIDE,0,experimental,55,1267.3000000000002,UNREL-AFTER-VP,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",97
34,1,565.8,0,2,88,NONCE,AFTER-V,3.583221526,11,Chrome,NA,NA,GELKS,0,experimental,35,750.5,NONCE-AFTER-V,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",97
34,1,862.1,0,2,89,UNREL,AFTER-VP,3.499480888,9,Chrome,3.900709192,0.110577655,SALON,0,experimental,37,1267.2,UNREL-AFTER-VP,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",97
34,1,821.2,1,2,90,UNREL,AFTER-V,3.296803811,9,Chrome,3.689125491,0.137191468,BASIL,1,experimental,40,684.5,UNREL-AFTER-V,Win32,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",97
34,1,606.3,0,2,92,REL,AFTER-V,5.294762043,8,Chrome,5.588746199,0.120705124,POWER,0,experimental,3,866.6,REL-AFTER-V,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",97
34,1,1165.2,1,2,95,UNREL,AFTER-VP,4.054597373,7,Chrome,3.463204461,0.239131041,CADET,1,experimental,1,1067.3,UNREL-AFTER-VP,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",97
34,1,602.6,0,2,98,UNREL,AFTER-V,3.087558969,8,Chrome,3.929769388,0.095724535,SHARK,0,experimental,16,750.6,UNREL-AFTER-V,Win32,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",97
34,1,521.7,1,2,102,REL,AFTER-VP,3.927682114,9,Chrome,5.108336861,0.581022535,STAGE,1,experimental,6,1117.3,REL-AFTER-VP,Win32,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",97
34,1,574,0,2,103,REL,AFTER-V,3.484128918,6,Chrome,4.713931387,0.821285068,HORSE,0,experimental,15,700.5,REL-AFTER-V,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",97
34,1,698.6,0,2,104,NONCE,AFTER-VP,4.438372257,6,Chrome,NA,NA,GELPS,0,experimental,56,1067.1999999999998,NONCE-AFTER-VP,Win32,"Given the change in the law, every singer clearly should have sued the organiser, says The Sun.",97
34,1,564.3000000000001,0,2,107,NONCE,AFTER-V,4.382518198,9,Chrome,NA,NA,FLERG,0,experimental,11,717.3000000000001,NONCE-AFTER-V,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",97
34,1,597.0999999999999,0,2,108,NONCE,AFTER-VP,4.189108375,6,Chrome,NA,NA,GLIRM,0,experimental,32,1350.4,NONCE-AFTER-VP,Win32,"Given the change in the law, every farmer definitely should have condemned the behaviour, claims The Sun.",97
34,1,612.3,0,2,109,UNREL,AFTER-V,2.761427779,7,Chrome,4.205675385,0.042865261,RADAR,0,experimental,34,717.0999999999999,UNREL-AFTER-V,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",97
34,1,562.4,0,2,110,REL,AFTER-VP,5.005747312,9,Chrome,4.515522967,0.125759944,BONUS,0,experimental,18,1051,REL-AFTER-VP,Win32,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",97
34,1,664.4,0,2,113,UNREL,AFTER-V,3.651952199,6,Chrome,4.189781038,0.169582503,TRIBE,0,experimental,22,700.6,UNREL-AFTER-V,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",97
34,1,701.9,0,2,114,NONCE,AFTER-V,3.590390365,7,Chrome,NA,NA,NULSE,0,experimental,17,700.4,NONCE-AFTER-V,Win32,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",97
34,1,522.7,0,2,116,REL,AFTER-VP,4.460251055,8,Chrome,5.302678942,0.365606156,STAFF,0,experimental,12,1067.1999999999998,REL-AFTER-VP,Win32,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",97
34,1,1396.9,0,2,117,UNREL,AFTER-VP,3.96226586,7,Chrome,3.755853299,0.012195619,MODEM,0,experimental,25,1050.8999999999999,UNREL-AFTER-VP,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",97
34,1,585.9,0,2,118,NONCE,AFTER-V,3.949644483,9,Chrome,NA,NA,GLOMP,0,experimental,41,700.4,NONCE-AFTER-V,Win32,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",97
29,1,983,0,4,1,UNREL,AFTER-V,3.96226586,7,Chrome,3.755853299,0.012195619,MODEM,0,experimental,25,3926,UNREL-AFTER-V,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",98
29,1,801,0,4,2,NONCE,AFTER-VP,3.949644483,9,Chrome,NA,NA,GLOMP,0,experimental,41,3722,NONCE-AFTER-VP,Win32,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",98
29,1,817,0,4,3,REL,AFTER-VP,3.784228166,8,Chrome,4.550270351,0.656811439,WHEEL,0,experimental,39,3695,REL-AFTER-VP,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",98
29,1,867,0,4,7,UNREL,AFTER-VP,2.761427779,7,Chrome,4.205675385,0.042865261,RADAR,0,experimental,34,3652,UNREL-AFTER-VP,Win32,"Given the change in the law, every caterer certainly should have amended the wording, claims The Times.",98
29,1,726,0,4,8,NONCE,AFTER-V,3.485497116,5,Chrome,NA,NA,BESKS,0,experimental,26,2644,NONCE-AFTER-V,Win32,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",98
29,1,1000,1,4,10,NONCE,AFTER-V,4.166816978,8,Chrome,NA,NA,BRURL,1,experimental,20,2316,NONCE-AFTER-V,Win32,"Given the change in the law, every activist certainly should have claimed the compensation, suggests The Sun.",98
29,1,774,0,4,12,REL,AFTER-VP,4.042783642,7,Chrome,4.255257406,0.647438362,BRICK,0,experimental,9,3548,REL-AFTER-VP,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",98
29,1,783,0,4,13,UNREL,AFTER-VP,3.734240866,10,Chrome,3.567262547,0.101478916,STUNT,0,experimental,4,3507,UNREL-AFTER-VP,Win32,"Given the change in the law, every accountant clearly should have disclosed the information, reports The Times.",98
29,1,816,1,4,15,UNREL,AFTER-VP,5.075778593,7,Chrome,3.413519289,0.055355864,STUMP,1,experimental,10,3526,UNREL-AFTER-VP,Win32,"Given the change in the law, every manager obviously should have refuted the rise, reports The Times.",98
29,1,674,0,4,16,REL,AFTER-V,5.005747312,9,Chrome,4.515522967,0.125759944,BONUS,0,experimental,18,2203,REL-AFTER-V,Win32,"Given the change in the law, every executive clearly should have paid the fine, suggests The Guardian.",98
29,1,804,0,4,17,UNREL,AFTER-VP,3.651952199,6,Chrome,4.189781038,0.169582503,TRIBE,0,experimental,22,3569,UNREL-AFTER-VP,Win32,"Given the change in the law, every barber clearly should have heeded the advice, suggests The Times.",98
29,1,694,1,4,19,NONCE,AFTER-VP,3.827345184,7,Chrome,NA,NA,NIRCH,1,experimental,53,3293,NONCE-AFTER-VP,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",98
29,1,673,0,4,25,REL,AFTER-V,5.617442386,7,Chrome,5.350430177,0.291918533,BOARD,0,experimental,42,2420,REL-AFTER-V,Win32,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",98
29,1,794,0,4,28,UNREL,AFTER-V,4.870998895,7,Chrome,4.138893633,0.046719131,OLIVE,0,experimental,13,2225,UNREL-AFTER-V,Win32,"Given the change in the law, every teacher definitely should have rejected the deal, suggests The Telegraph.",98
29,1,750,0,4,30,NONCE,AFTER-V,4.438372257,6,Chrome,NA,NA,GELPS,0,experimental,56,3064,NONCE-AFTER-V,Win32,"Given the change in the law, every singer clearly should have sued the organiser, says The Sun.",98
29,1,718,0,4,35,UNREL,AFTER-VP,3.571960851,11,Chrome,4.74479794,0.069182129,INDEX,0,experimental,28,3239,UNREL-AFTER-VP,Win32,"Given the change in the law, every broadcaster definitely should have rectified the situation, claims The Times.",98
29,1,748,0,4,36,NONCE,AFTER-VP,3.583221526,11,Chrome,NA,NA,GELKS,0,experimental,35,3381,NONCE-AFTER-VP,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",98
29,1,755,0,4,40,NONCE,AFTER-VP,4.382518198,9,Chrome,NA,NA,FLERG,0,experimental,11,3451,NONCE-AFTER-VP,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",98
29,1,788,0,4,41,NONCE,AFTER-VP,2.794650654,7,Chrome,NA,NA,DOOPS,1,experimental,23,3246,NONCE-AFTER-VP,Win32,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",98
29,1,765,0,4,44,UNREL,AFTER-VP,3.087558969,8,Chrome,3.929769388,0.095724535,SHARK,0,experimental,16,3355,UNREL-AFTER-VP,Win32,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",98
29,1,708,0,4,46,UNREL,AFTER-V,3.570916411,9,Chrome,3.990911755,0.039438298,BRIDE,0,experimental,55,2084,UNREL-AFTER-V,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",98
29,1,679,1,4,47,REL,AFTER-V,3.927682114,9,Chrome,5.108336861,0.581022535,STAGE,1,experimental,6,2318,REL-AFTER-V,Win32,"Given the change in the law, every performer obviously should have signed the petition, reports The Guardian.",98
29,1,869,0,4,48,NONCE,AFTER-V,3.603458685,5,Chrome,NA,NA,PIVED,0,experimental,8,1960,NONCE-AFTER-V,Win32,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",98
29,1,725,0,4,49,REL,AFTER-VP,3.407217937,7,Chrome,4.147611827,0.387145282,DRAIN,0,experimental,21,3159,REL-AFTER-VP,Win32,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",98
29,1,689,0,4,50,UNREL,AFTER-VP,4.510372539,8,Chrome,3.930373842,0.410938427,BERRY,0,experimental,58,3261,UNREL-AFTER-VP,Win32,"Given the change in the law, every producer obviously should have addressed the inequality, says The Times.",98
29,1,774,1,4,53,REL,AFTER-VP,3.541556206,8,Chrome,5.026411782,0.501397476,PLANT,1,experimental,45,2974,REL-AFTER-VP,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",98
29,1,706,1,4,54,REL,AFTER-VP,2.459390987,7,Chrome,4.20061812,0.241572992,DAIRY,1,experimental,57,2623,REL-AFTER-VP,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",98
29,1,655,0,4,57,REL,AFTER-V,2.954817735,7,Chrome,4.107372874,0.44493658,STAMP,0,experimental,54,1773,REL-AFTER-V,Win32,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",98
29,1,649,0,4,58,UNREL,AFTER-V,3.001120593,6,Chrome,3.930647709,0.092758339,TUTOR,0,experimental,43,2464,UNREL-AFTER-V,Win32,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",98
29,1,572,0,4,59,REL,AFTER-VP,4.257983625,9,Chrome,4.604307777,0.65194005,TOWER,0,experimental,51,2666,REL-AFTER-VP,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",98
29,1,752,0,4,60,NONCE,AFTER-VP,3.223196377,7,Chrome,NA,NA,YULBS,0,experimental,47,3019,NONCE-AFTER-VP,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",98
29,1,663,0,4,63,NONCE,AFTER-VP,2.935126552,6,Chrome,NA,NA,DROWL,0,experimental,29,3444,NONCE-AFTER-VP,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",98
29,1,757,0,4,64,REL,AFTER-V,4.460251055,8,Chrome,5.302678942,0.365606156,STAFF,0,experimental,12,2063,REL-AFTER-V,Win32,"Given the change in the law, every employer clearly should have borne the brunt, reports The Guardian.",98
29,1,956,1,4,67,REL,AFTER-VP,4.064504628,7,Chrome,3.354276001,0.363666985,BROOM,1,experimental,27,2983,REL-AFTER-VP,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",98
29,1,719,1,4,68,REL,AFTER-V,4.223689768,7,Chrome,4.176312386,0.141363369,GRAPH,1,experimental,48,2214,REL-AFTER-V,Win32,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",98
29,1,718,0,4,69,NONCE,AFTER-V,4.271877839,7,Chrome,NA,NA,ROKES,0,experimental,44,1928,NONCE-AFTER-V,Win32,"Given the change in the law, every soldier obviously should have raised the concern, mentions The Sun.",98
29,1,711,0,4,70,NONCE,AFTER-V,3.331052745,7,Chrome,NA,NA,DWERT,1,experimental,14,1747,NONCE-AFTER-V,Win32,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",98
29,1,825,0,4,72,UNREL,AFTER-V,4.216284055,12,Chrome,4.938331983,0.110552167,YOUTH,0,experimental,31,1929,UNREL-AFTER-V,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",98
29,1,718,1,4,74,REL,AFTER-V,3.147773871,9,Chrome,5.105996143,0.229315858,BLOOD,1,experimental,36,2276,REL-AFTER-V,Win32,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",98
29,1,744,0,4,77,REL,AFTER-V,4.78505379,8,Chrome,4.668647528,0.229238232,ESSAY,0,experimental,24,1744,REL-AFTER-V,Win32,"Given the change in the law, every graduate certainly should have contacted the council, suggests The Guardian.",98
29,1,690,0,4,78,UNREL,AFTER-V,4.141850119,8,Chrome,3.39835149,0.049636608,SLANG,0,experimental,7,1902,UNREL-AFTER-V,Win32,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",98
29,1,649,1,4,79,REL,AFTER-V,2.442833304,8,Chrome,4.677271228,0.469866532,GUEST,1,experimental,60,2012,REL-AFTER-V,Win32,"Given the change in the law, every hotelier clearly should have made the transition, says The Guardian.",98
29,1,693,0,4,81,NONCE,AFTER-V,3.672348826,8,Chrome,NA,NA,YURFS,0,experimental,50,1932,NONCE-AFTER-V,Win32,"Given the change in the law, every comedian obviously should have considered the damage, says The Sun.",98
29,1,630,0,4,82,REL,AFTER-V,4.33783738,9,Chrome,5.230293913,0.359043466,PAPER,0,experimental,30,1691,REL-AFTER-V,Win32,"Given the change in the law, every publisher certainly should have defined the term, claims The Guardian.",98
29,1,864,0,4,85,UNREL,AFTER-V,3.659160937,8,Chrome,4.273577104,0.146049347,ALARM,0,experimental,49,2015.0000000000002,UNREL-AFTER-V,Win32,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",98
29,1,697,0,4,88,REL,AFTER-VP,3.484128918,6,Chrome,4.713931387,0.821285068,HORSE,0,experimental,15,3394,REL-AFTER-VP,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",98
29,1,719,0,4,89,UNREL,AFTER-VP,3.296803811,9,Chrome,3.689125491,0.137191468,BASIL,1,experimental,40,3263,UNREL-AFTER-VP,Win32,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",98
29,1,747,0,4,90,NONCE,AFTER-V,4.104575844,10,Chrome,NA,NA,QUIBS,0,experimental,2,2003,NONCE-AFTER-V,Win32,"Given the change in the law, every politician obviously should have upheld the change, reports The Sun.",98
29,1,693,0,4,93,UNREL,AFTER-VP,3.506495478,6,Chrome,4.416076472,0.282091996,GLOBE,0,experimental,52,2677,UNREL-AFTER-VP,Win32,"Given the change in the law, every brewer clearly should have warned the supplier, says The Times.",98
29,1,691,0,4,95,NONCE,AFTER-VP,3.563555912,8,Chrome,NA,NA,NERNS,0,experimental,59,2257,NONCE-AFTER-VP,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",98
29,1,779,0,4,97,UNREL,AFTER-V,3.499480888,9,Chrome,3.900709192,0.110577655,SALON,0,experimental,37,1613,UNREL-AFTER-V,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",98
29,1,806,0,4,99,UNREL,AFTER-VP,3.681799882,10,Chrome,4.022054607,-3.5711e-5,TRUNK,0,experimental,46,2675,UNREL-AFTER-VP,Win32,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",98
29,1,658,1,4,101,REL,AFTER-VP,4.528661332,8,Chrome,4.773777517,0.358177388,STEEL,1,experimental,33,2787,REL-AFTER-VP,Win32,"Given the change in the law, every engineer obviously should have forseen the issue, claims The BBC.",98
29,1,712,0,4,107,NONCE,AFTER-VP,3.590390365,7,Chrome,NA,NA,NULSE,0,experimental,17,2467,NONCE-AFTER-VP,Win32,"Given the change in the law, every butcher definitely should have retained the receipt, suggests The Independent.",98
29,1,751,0,4,108,NONCE,AFTER-VP,3.316655402,8,Chrome,NA,NA,DIRPS,0,experimental,5,2129,NONCE-AFTER-VP,Win32,"Given the change in the law, every importer certainly should have returned the paperwork, reports The Independent.",98
29,1,694,0,4,109,NONCE,AFTER-V,3.671694735,6,Chrome,NA,NA,MAFTS,0,experimental,38,1852,NONCE-AFTER-V,Win32,"Given the change in the law, every sailor definitely should have known the risk, mentions The Sun.",98
29,1,735,0,4,110,REL,AFTER-VP,5.294762043,8,Chrome,5.588746199,0.120705124,POWER,0,experimental,3,2677,REL-AFTER-VP,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",98
29,1,726,0,4,115,UNREL,AFTER-V,3.496627781,10,Chrome,4.453364025,0.066770659,PIANO,0,experimental,19,1796,UNREL-AFTER-V,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",98
29,1,764,0,4,117,NONCE,AFTER-V,4.189108375,6,Chrome,NA,NA,GLIRM,0,experimental,32,1983,NONCE-AFTER-V,Win32,"Given the change in the law, every farmer definitely should have condemned the behaviour, claims The Sun.",98
29,1,730,1,4,120,UNREL,AFTER-V,4.054597373,7,Chrome,3.463204461,0.239131041,CADET,1,experimental,1,1987,UNREL-AFTER-V,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",98
32,1,1966.1,0,4,1,NONCE,AFTER-V,3.96226586,7,Chrome,NA,NA,GARGE,0,experimental,25,1785.1999999999998,NONCE-AFTER-V,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",99
32,1,1378.3000000000002,1,4,6,UNREL,AFTER-V,3.147773871,9,Chrome,3.874821707,0.024638016,ONION,1,experimental,36,1534.1,UNREL-AFTER-V,Win32,"Given the change in the law, every paramedic definitely should have joined the protest, claims The Guardian.",99
32,1,3213,0,4,7,NONCE,AFTER-V,3.001120593,6,Chrome,NA,NA,WROSH,0,experimental,43,1467.4,NONCE-AFTER-V,Win32,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",99
32,1,1491.4,0,4,8,REL,AFTER-VP,3.603458685,5,Chrome,4.976780877,0.546862958,FIGHT,0,experimental,8,2350.7,REL-AFTER-VP,Win32,"Given the change in the law, every boxer clearly should have informed the association, reports The Sun.",99
32,1,1584.1000000000001,1,4,12,NONCE,AFTER-V,4.054597373,7,Chrome,NA,NA,WOOSE,1,experimental,1,1484.3999999999999,NONCE-AFTER-V,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",99
